,message,cyberbullying
409,yeni şarkı çıkmış izlemeyen pişman oluyor ,0
410,final yaklaşırken malum kitlenin malum şahısların çirkin algı oyunlarını şekilde izliyoruz ,0
411,profil semih öztürk açılan ilk offi ci al anti sayfasıdır ,0
412,gelişmeler saygı çerçevesi altında sizlerle paylaşılacak ,0
413,ilahi adalet yerini bulacak algılar kötü niyetler art niyetler su yüzüne çıkacak ,0
414,kadar iğrenç kuduruk böylesine aciz saygısız kadar kötü niyetli oldukça kıçınızı tekmeleyeceğiz ,0
415,şimdi anladık oyun sunmak baba yiğidin harcı değilmiş ,0
416,kafanızın içinde beyin yerine bok var ,0
417,mal aq iyi elendin kezban ,0
418,dünyaya trol olarak geldiğini kanıtlayan anlar ,0
419,arkadaşımı göndermeye kalkan kişi benim arkadaşım olamaz abi ,0
420,turabiyi sevmem söylemi doğru ,0
421,ceyhun abinin kızı kanserden öldüğü türkiye çokk üzülmüş ,0
422,sizler unuta bilirsiniz ben unutmam ,0
423,arkadaslar gerizekalı mısınız ,0
424,felaket bi şeysin ,0
425,yüzleşmeye kaldı şurada vakit buldukça eski bölümleri izleyip dikkatimi çeken yerleri kaydediyorum ,0
426,bunların dışındakiler çöp ,0
427,kolay yetişmiyor aga varlığı olay yokluğu koyar ,0
428,ilk kadar sanatçı ruhlu geldi ,0
429,sinirlerim bozuldu alın sizin bozulsun ,0
430,ananı sikeyim zaman ,0
431,orospu çocuğu ,0
432,ananı sikeyim ,0
433,vatan haini ,0
434,sülaleni sikeyim ,0
435,alman köpeği ,0
436,gizli hesaplara bakma uygulamasını bulan kişi ananı sikeyim ,0
437,sinek kere ananı sikeyim senin ,0
438,senin ben ananı sikeyim umarım boğazını keserler ,0
439,kafanı keseceğim senin ,0
440,ananı sikeyim senin orospu evladı ,0
441,anasını sikeyim senin adamın ,0
442,yıkıl samsun enkazını göreyim sana memleket diyenin anasını avradını sikeyim ,0
443,bizi hallere düşüren herkesin anasını avradını sikeyim ,0
444,böyle günün anasını sikeyim ,0
445,emeği geçen herkesin anasini sikeyim ,0
446,senin kafanı keserim hıyar ,0
447,senin kafanı keserim ara beni ,0
448,puşt herif ,0
449,kime anlatıyoruz amına koyim ,0
450,alkol alana küfredene günah diyenler şöyle bi siktirsin gitsin kendi sevabınızdan milletin günahını düşünür olmuşsunuz amına koyim ,0
451,kapatacaksanız tiktok kapatın amına koyim ,0
452,öyle mi olmuş bırakın öyle kalsın düzeltenin amına koyim ,0
453,allah belanı versin psikopat ruh hastası ,0
454,senin allah versin belani ,0
455,bana salak dedikten dakika sonra salak oğlu salak olduğunu ancak fark etti ,0
456,gerizekali amciklar sizce kralicemizin cembari bilmeme ihtimali var mi ,0
457,tagı hangi gerizekalı açmış ,0
458,ben artik yas ustu geri kafali ota boka karisan gerizekali cahil oc insanlarla muhatap olmak istemiyorum ,0
459,onun adını kullanamazsınız gerizekalı mahlukatlar ,0
460,siktir lan gerizekalı sen kimsin aq ,0
461,madem site kapatiliyo burdan bütün akrabalarimin aminakoyim gerizek lı mahlukatlar ,0
462,gerizekalı ruh hastası sakak beyinsiz ,0
463,korkunç savunması yine aynı beni tehdit etti beni karalamak yapıldı bi siktir git ,0
464,twitter destekliyor siktir git hadi siteden ,0
465,bir siktir git amk ,0
466,siktir ol git takımdan aptal orspu cocugu ,0
467,siktir git zaman ,0
468,hadi şimdi siktir git ,0
469,siktir git salak salak konuşma amk ,0
470,belhanda nın pas istediği pozisyona bak aq siktir git takımdan sikik ,0
471,gelen bildirime bak siktir git lan ,0
472,lan bi siktir git yalanında böylesii ,0
473,sen yalancı hain bir insansın ,0
474,gene çıktı karşıma bi siktir git amk sülüğü yapışkan çıktın ,0
475,kadar güzel olmak zorundasın ,0
476,hangimiz güzel ,0
477,kız sen güzel güzel gülüyorsun ,0
478,prenses ev arıyo ,0
479,pilates yapmiyo muydu kadın iyi oyuncu filan yazmıslar ,0
480,abarttınız tipsizi ,0
481,eminim burda duyar kasanların simdi deli surviyor dizi izliyor ,0
482,gündemde bir numara sosyal medya gerçekten saçmalamaya başladı ,0
483,oha akının dudakları varmış kdkdkdkdkdkd hemde dolgun ,0
484,durmaksınız sürerken ögrenciler olarak isteklerimiz haklarımızın verilmesi ,0
485,nternet hızım kameramın beni algılamaması sınav süremin kısalması benim suçum değil ,0
486,witwiser yüzünden mağduruz ,0
487,itülülerin şımarıklıklarından bıkanlar ,0
488,yaşadığımız problemlerini çevremdekilere anlatıyorum kendi başarısızlığıma kılıf uyduruyormusum davranıyorlar ,0
489,amacı belli olamayan bi eklenti amatörce düzenlenmiş mağduriyete odaklı sınav sistemi ,0
490,hayallerle geldiğimiz tü bunları yaşadığımıza inanamıyorum çözümünüz çözüm değil öğrenciyi mağdur etmek ,0
491,online sınav yapılması aşırı saçma trakya üniversitesi ödev sistemi uyguladı bize zor olsa ben bundan memnunuz ,0
492,sınav sürem eksik başladım soruları görmediğim halde ,0
493,vizesinden yüksek not alıp iyi bir notla geçme ihtimalimin yüksek olduğu finaline çalıştığım dersin sınavı ,0
494,eskiden sınavı yapabilecek miyim stres olurdum artık sınava girebilecek miyim teşekkürler ,0
495,okulumuzda online sınavda yaşanan mağduriyetlere gün gün tanıklık ediyoruz ,0
496,şaka yapıyoruz falan ben bugün arkadaşıma sinava gi rebi ldi mi soru sormak zorunda kaldım nedir ,0
497,yaşananlar tü nün mezuniyetinden belliydi gün rektöre sırtını dönen arkadaşlarıma selam olsun ,0
498,uzun uzun yazmak anlamsız gelmeye başladı zaten dikkate almıyosunuz ,0
499,geek dedelerimiz bile duydu sesimizi duymadınız ,0
500,verilerimiz yurtdışında depolanıyor ,0
501,sınava girmek can atan öğrenciler buna izin vermeyen bir sistem dünyada örneği yoktur ,0
502,sosyal medyada iyi küfreden hakaret eden değil algıyı iyi yöneten kazanır ,0
503,sınava girebildin mi ,0
504,keşke sadece sınavı rezillik olsa öğrenciye it muamelesi yapılıyor övünebildikleri tek yeşil kampüs ,0
505,güz dönemi uzaktan eğitim olmasın lütfen rezilliği kaldıracak enerjim motivasyonum kaldı ,0
506,bizler salatada salyangoz yerken sizler doğa kolejini satın aldınız ,0
507,bütün okul sınav derdinde bizimki arada doğum gününü kutlatmaya çalışıyor ,0
508,anlayana kadar anlatmaya belgelemeye devam edeceğiz sistem hukuksuz ,0
509,heralde tt olmak rektörün hoşuna gti reklamın iyisi kötüsü olmaz vur kırbacı öğrenciye ,0
510,süreçte kiminin ailesinden virüs kapan oldu ,0
511,kiminin anne babası işsiz kaldı iflas ti ,0
512,kadar uyarı yapıldı hala aksiyon alınmadı pandemi dönemindeki kötü final dönemi budur tebrikler ,0
513,sayenizde sınavı geçmeyi değil sınava girebilmeyi dert edinir olduk ,0
514,vereceğiniz bir cevabınız kalmadı ,0
515,rektörümüzün uyarılara kopya göndermesi geçiştirdiği uygulama ,0
516,kimya sınavına girebildim lakin kimyanın babası cabir bin hayyan gelse atte soruyu çözemezdi ,0
517,önce yaptığım testte seçenek yoktu ,0
518,fi nal var geldik rezaletten başka bir yok ,0
519,sınava girebilmek istemek bi talep olabilir mi çıldırıyorum ,0
520,bizi perişan etmekle kalmadınız kendinizi rezil ettiniz bir çınar olan okulun itibarı halde bir bakın ,0
521,sizin kepaze sistemleriniz yüzünden bursum kesilirse medde kendimi yakarım ,0
522,bir iki tane engellemeyi untuğum ortalık orospusunun evl dı gelip zamlara arka çıkmış motivasyonu sağlığımızmış sizin ağzınızı sikeyim ben insan değilsiniz bakteri bile değilsiniz ,0
523,sana noluyo orospu evladı kürt terörist bizim ülkemiz sizinmi amk cocukları ,0
524,ardaya hayır diyenlerin bir mantıklı açıklaması yok arda turan gs türk futbol tarihinin önemli futbolcusundan biridir gelir aslan oynar kimse merak etmesin ,0
525,zıkkım iç ,0
526,pipetle biramı içilir bilmem demiş kör topallar sizene mk isterse kaşıkla içer ayrıca pipetle bira içerseniz kafanız güzel olur ,0
527,tanrı yoktur nanma milleti rahatsız etme ,0
528,müslüman isen allah ın haram tiği içeceği reklam etmekle kastınız nedir değilseniz cevap vermenize gerek yok ,0
529,çocuğa ensar vakfında tecavüz edilirken bir kereden bir olmaz diyenler bugün toplumsal değerlerden bahsedemezler ,0
530,şaka mısınız telefon flaşı kadar parlakligi kaldı ülkenin çocuğa tecavüz edilirken ahlaki manevi degerleriniz bozulmuyor mabel dinleyince mi bozuluyor şaka mısınız ösym sorularını zamanında satarken ahlaki değerleriniz nerdeydi ,0
531,para kaybetmemek boşanıp sonra biriyle aynı evde yaşamadı ağlayıp para dilemedi gerektiğinde toplum muhalif duruşu olup kafayı kuma sokmadı tecavüz şiddete vb sorunlara susmadı yüzden mabel matiz değerdir soytarılık değer değildir ,0
532,kendi televizyonlarında yaşındaki çocukla evlenilir vücudu kusursuzdur diyen profesör listem hazır bizim aile kişiyi götürür diyen kadın ahlak bozmuyor mabel matiz in şeyh galip neşet ertaş dan bahseden sorusu ahlak bozuyor ,0
533,mabel matiz in kıbrıs gazisi babası ali karaca güzel evlat yetiştirmişsin ali amca ,0
534,mabel matiz değerlerimizi kültürümüzü emin olun sanatçı nitelendirdiğiniz herkesten iyi yansıtıyor asıl sanatçı ülkenin kaliteli sanatçısı ,0
535,mabel matiz in cinsel tercihi değil kafasının içindekiler bize aktardıkları önemli sınavda çıkan soru nefisti zira zeki müren ülkenin büyük değerlerindendi ,0
536,mabel matiz ülkenin bahçesinde açan renkli çiçektir bundandır kadar koparılmak harcanılmak istenmesi ,0
537,sabahları milli değerlerimize uygun şarkılar söyleyen klipler çeken demet akalın dinlemeden güne başlayamıyorum ,0
538,den beri yanındayım öyle olucak yüzündeki gülümseme eksik olmasın canım çocuk hayatımı gökkuşağı renkli yaptın sana mnettarım hiçbir zaman yalnız değilsin olmucaksın yanindayiz ,0
539,mabel matiz son yılların iyi sanatçılarından kaliteli müzik kliplerini şarkılarını yapıp sanatını konuşturuyor meyve veren ağacı taşlayamazsınız ,0
540,kliplerinde milli değerlerimize defasında yer veren gerçek bir sanatçı mabel in olduğu kimsenin hayatını sorgulamak kimsenin hdine değildir ,0
541,klibinde buram buram kalite anadolu kokan mabel matize saygısızlık yapmak kimsenin haddine değildir ,0
542,bir insanı eşcinsel onlar yokmuş yaşayamazsınız homofobi benim milli değerimin parçası değil kimsenin olmayana kadar susmayacağım insanları hoslandigi kisilere gore yargılayamazsınız lütfen kendinizi egitin ,0
543,tc kültür turizm bakanlığının adıyamana yapamadığı tanıtımı mabel matiz tek klibinde bütün güzellikleri le ortaya koydu teşkür edeceğinize saldırıyorsunuz ,0
544,saray şakşakçısı olmak gerekiyor sanırım amkduklarım ,0
545,oğun destek sevgi mesajlarınızı içim büyüyerek okuyor kabul ediyorum bugüne dek müziğimle anlatmak istediğim şeyin kadar iyi anlaşıldığını yine sizin yazdıklarınızdan anlıyor güçlü hissediyorum ,0
546,gurur kaynağı şarkılarıyla sesiyle müziği klipleriyle özgün buram buram anadolu kokan değerin zaman yanındayız olmaya devam edeceğiz ,0
547,keşke izlemeseydim nsanların şekilde saçma sapan düşünüyor olmaları üzücü ,0
548,toplama yapmayı bile doğru düzgün bilmeyen çocukları sorudan dediklerini mi çıkaracak bırakın ,0
549,mabel matiz yalvarmis mi beni konu edinin kendilerine soruşturma açsınlar sonra birlikte istifa etsinler ulkece rahatlayalim ,0
550,soru okuyup anlama becerisine yönelik muhakeme yeteneği olmayanları başka sorularla eleyecekler soru ezbere bilgiye dayanması kötü olacağını düşünemeyecek kadar bilinçsizler ,0
551,demek psikolojileri bozuluyor adamın özel hayatı kimseyi ilgilendirmez soruda yaptığı sanatından bahsediyor geri kafalı bi toplum ,0
552,lafı bi araya getirip düzgün cümle kuramayanlar soruyu görmeden gerçi görse anlayabilecek kapasitede olmayan şuursuzlar topluluğu sorunun iptal edilmesini istiyor garip bi ahlak anlayışları var fırsta bozuluyor nedense taciz tecavüzde sus pus ,0
553,mabel matiz sormuşlar soruyu hazırlarken şimdi hakkında araştırma yapacağız diyorlar bahsi geçen soru mabel matiz in kişiler hayatıyla ilgili değildi çocuklarımızın psikolojisini bozarmış türkiye bir ülkede yaşıyoruz çoktan bozulmuştur psikoloji ,0
554,kansizlar kuran kursu yatılı okullarda çocuklara tecavüz tiler sesiniz çıktımı bakan cıktı bide utanmadan bi kereden bisey olmaz dedi zaman böyle konuştunuz midem bulaniyor pisliginizden cahilliginizden yandasliginizdan ,0
555,iki lafı bir araya getiremiyorlar birde eleştiriyorlar kendilerince komikler ,0
556,bunca yıl mabel matiz dinle adamın eşcinsel olduğunu anda öğren demek şeyler insanın gözüne sokup mide bulandırmadan yaşanabiliyormuş ,0
557,allahım bunlar bunların çocukları kazanamasın inşlah eğitim sarfiyatı olur ,0
558,gerzekler yaşında bir çocuğukla evliliği savunup manevi değerler adı altında sapıklıklarını yaşamak istedikleri hayatı yaşayanlara saldırır bunlar amip kadar faydası olmayan canlılar ,0
559,ablacım bi siktir git söylediğin şeylere kendini inandırıyor sen senin gibiler anlamıyorum bilinçaltıymıs ulan sizde zaten sağlıklı bir düşünce algı yapısı olsaydı böyle seyler düşünmezdiniz bitseniz kurtulsak ,0
560,bunlarla aynı havayi solumakm görüş siyadet su degil mesele herkesin görüşü kendine bir düşman var adı cehalet buram buram sarıyor ülkeyı ,0
561,yaşında teyze olurum aklıma kürt olmadığım gelir ,0
562,lan tag aq cocukları bian gecmisi silmeyi unuttum sandım ,0
563,sabah sabah siktirin gidin ,0
564,lan onun bunun çocukları burayı sali pazarina döndürmüşsünüz dometes şeftali patlıcan ararsan var hepinizin amk ,0
565,geçmişi silmeyi unuttum znettim amcıklar tag ,0
566,allah belanızı versin diyeyim yine gündem tiniz şunu ,0
567,bunu acanın amk ,0
568,tag amk insta bot mesajları ,0
569,tagı mizah kullanmayın artık orospu cocukları videolar kayboluyo ,0
570,buralarda porno yuvasına döndü amk uygunsuz içerik kapatacaklar göt kalıcaz ,0
571,ciddi arkadaslik dm azdim ,0
572,utanmıyorum haykırıyorum ben bir ciyim ,0
573,zaman ifsalanalim bakalim yaş stanbuldan pasifim lkim olacak sert full aktifler dm ,0
574,aryaya şimdi sahip çıkmayalar öldükten sonra sadece kınayacaklar asla değişmeyecek öldükten sonra gündeme getirmek moda ülkede ,0
575,gerçekten türkiye yaşadığım utanıyorum yaşındaki bir kız tehdit ediliyor elinde bahsi geçen suçlamaların tonla kanıtı var kanı bozuk yeterli delil olmadığı söyleniyor kendi instagram hesabından ses kayıtlarını ss leri atmış ,0
576,devletin polislerin yaptığı ihmalkarlıklar yüzünden bulunamayan şahıs kızımı takip ediyor takıldığı yerlerde kızımı gözetliyor yüzünü bile görmediğimiz diken üzerinde şahsın bulunmasını bekliyoruz ,0
577,öldürülmekle tehtid edilen kızımız mabel matiz denen şahıs kadar konuşulmuyor boktan bi ülkeyiz ,0
578,yaşındaki kızı sözel bir şekilde taciz edip suçsuz olduğunu söylemek mi adaletli bir ülkede yaşıyoruz ,0
579,elinde mesajlar ses kayıtları olmasına rağmen şahıs hala elini kolunu sallayarak sokaklarda gezebiliyor sonuna kadar yanındayız arya ,0
580,bana tehditlerde bulunan adam kendisini hacı hoca olarak gösterip genç kızlardan aldığı çıplak fotoğraflarla tehdit ediyor ,0
581,kendi sayfasında olanları anlatmış bakın destek verin lütfen geç olmadan hak yerini bulsun artık ,0
582,arya ses kayıtlarını paylaştıktan sonra prim içim diyenlere cevabı veriyor peki soruyorum sizlere arya nın dediği adını tecavüz edilip öldürülünce mi duyacağız gerçekten ,0
583,ben ülkemizin geleceği olacak bir kadının ölmesini istemiyorum ışığı sönsün istemiyorum yanındayız güzelim gözyaşların karşılıksız kalmayacak ,0
584,ülkede adalet tecavüz edilmen gerek öldürülmen ,0
585,bir kadın tehdit mesajları sonucunda adliyeye suç duyurusunda bulunuyor ancak delil yetersizliği sebebiyle dava sona eriyor yeterli delilden kastınız kadınların öldürülmesi mi duvarlara yazdığınız adalet yazısını bi gözden geçirin ,0
586,yeter bir kızla böyle konuşmaya cesaret nerden geliyo insanlara sen kimsin adalet istiyoruz ses kayıtlarına mesajlara hala yetersiz delil diyorlarsa gerçekten adaletin olmadığı bir yerdeyiz bunu yayalım sesimizi duyuralım ,0
587,cidden sizin insanlarla aynı ülkede yaşadığım kendimden utanıyorum aryakuş zaman yanındayım ız umarım pislik bir an önce yakalanır ,0
588,ülkede adalet diyeceğim ülkede adaletin olduğunu sanmıyorum var olduğunu sanalım varmış davranmak zor ülkede yaşındaki kız sokakta gezemiyor ,0
589,arya öldükten sonra ceza vericeksiniz elini kolunu sallaya slaya dolaşıyor lanet olsun ülkenin olmayan adaletine ,0
590,bir kadınımızın ölmesine göz yummayalım ,0
591,arya kendisinin şikayetinde ciddi belgeler sunuyor sonra cevap geliyor takipsizlik haklı olarak soruyor kişinin tutuklanması benim tecavüze uğramam öldürülmem mi lazım diyor tm adaletsizlikleri konuşmalıyız ,0
