,message,cyberbullying
408,yeni şarkı çıkmış izlemeyen pişman oluyor ,0
409,final yaklaşırken malum kitlenin malum şahısların çirkin algı oyunlarını şekilde izliyoruz ,0
410,profil semih öztürk açılan ilk offi ci al anti sayfasıdır ,1
411,gelişmeler saygı çerçevesi altında sizlerle paylaşılacak ,0
412,ilahi adalet yerini bulacak algılar kötü niyetler art niyetler su yüzüne çıkacak ,0
413,kadar iğrenç kuduruk böylesine aciz saygısız kadar kötü niyetli oldukça kıçınızı tekmeleyeceğiz ,1
414,şimdi anladık oyun sunmak baba yiğidin harcı değilmiş ,0
415,kafanızın içinde beyin yerine bok var ,1
416,mal aq iyi elendin kezban ,1
417,dünyaya trol olarak geldiğini kanıtlayan anlar ,0
418,arkadaşımı göndermeye kalkan kişi benim arkadaşım olamaz abi ,0
419,turabiyi sevmem söylemi doğru ,0
420,ceyhun abinin kızı kanserden öldüğü türkiye çokk üzülmüş ,0
421,sizler unuta bilirsiniz ben unutmam ,0
422,arkadaslar gerizekalı mısınız ,1
423,felaket bi şeysin ,0
424,yüzleşmeye kaldı şurada vakit buldukça eski bölümleri izleyip dikkatimi çeken yerleri kaydediyorum ,0
425,bunların dışındakiler çöp ,1
426,kolay yetişmiyor aga varlığı olay yokluğu koyar ,1
427,ilk kadar sanatçı ruhlu geldi ,0
428,sinirlerim bozuldu alın sizin bozulsun ,1
429,ananı sikeyim zaman ,1
430,orospu çocuğu ,1
431,ananı sikeyim ,1
432,vatan haini ,1
433,sülaleni sikeyim ,1
434,alman köpeği ,1
435,gizli hesaplara bakma uygulamasını bulan kişi ananı sikeyim ,1
436,sinek kere ananı sikeyim senin ,1
437,senin ben ananı sikeyim umarım boğazını keserler ,1
438,kafanı keseceğim senin ,1
439,ananı sikeyim senin orospu evladı ,1
440,anasını sikeyim senin adamın ,1
441,yıkıl samsun enkazını göreyim sana memleket diyenin anasını avradını sikeyim ,1
442,bizi hallere düşüren herkesin anasını avradını sikeyim ,1
443,böyle günün anasını sikeyim ,1
444,emeği geçen herkesin anasini sikeyim ,1
445,senin kafanı keserim hıyar ,1
446,senin kafanı keserim ara beni ,1
447,puşt herif ,1
448,kime anlatıyoruz amına koyim ,1
449,alkol alana küfredene günah diyenler şöyle bi siktirsin gitsin kendi sevabınızdan milletin günahını düşünür olmuşsunuz amına koyim ,1
450,kapatacaksanız tiktok kapatın amına koyim ,1
451,öyle mi olmuş bırakın öyle kalsın düzeltenin amına koyim ,1
452,allah belanı versin psikopat ruh hastası ,1
453,senin allah versin belani ,1
454,bana salak dedikten dakika sonra salak oğlu salak olduğunu ancak fark etti ,1
455,gerizekali amciklar sizce kralicemizin cembari bilmeme ihtimali var mi ,1
456,tagı hangi gerizekalı açmış ,1
457,ben artik yas ustu geri kafali ota boka karisan gerizekali cahil oc insanlarla muhatap olmak istemiyorum ,1
458,onun adını kullanamazsınız gerizekalı mahlukatlar ,1
459,siktir lan gerizekalı sen kimsin aq ,1
460,madem site kapatiliyo burdan bütün akrabalarimin aminakoyim gerizek lı mahlukatlar ,1
461,gerizekalı ruh hastası sakak beyinsiz ,1
462,korkunç savunması yine aynı beni tehdit etti beni karalamak yapıldı bi siktir git ,1
463,twitter destekliyor siktir git hadi siteden ,1
464,bir siktir git amk ,1
465,siktir ol git takımdan aptal orspu cocugu ,1
466,siktir git zaman ,1
467,hadi şimdi siktir git ,1
468,siktir git salak salak konuşma amk ,1
469,belhanda nın pas istediği pozisyona bak aq siktir git takımdan sikik ,1
470,gelen bildirime bak siktir git lan ,1
471,lan bi siktir git yalanında böylesii ,1
472,sen yalancı hain bir insansın ,1
473,gene çıktı karşıma bi siktir git amk sülüğü yapışkan çıktın ,1
474,kadar güzel olmak zorundasın ,0
475,hangimiz güzel ,0
476,kız sen güzel güzel gülüyorsun ,0
477,prenses ev arıyo ,0
478,pilates yapmiyo muydu kadın iyi oyuncu filan yazmıslar ,0
479,abarttınız tipsizi ,1
480,eminim burda duyar kasanların simdi deli surviyor dizi izliyor ,0
481,gündemde bir numara sosyal medya gerçekten saçmalamaya başladı ,0
482,oha akının dudakları varmış kdkdkdkdkdkd hemde dolgun ,0
483,durmaksınız sürerken ögrenciler olarak isteklerimiz haklarımızın verilmesi ,0
484,nternet hızım kameramın beni algılamaması sınav süremin kısalması benim suçum değil ,0
485,witwiser yüzünden mağduruz ,0
486,itülülerin şımarıklıklarından bıkanlar ,1
487,yaşadığımız problemlerini çevremdekilere anlatıyorum kendi başarısızlığıma kılıf uyduruyormusum davranıyorlar ,0
488,amacı belli olamayan bi eklenti amatörce düzenlenmiş mağduriyete odaklı sınav sistemi ,0
489,hayallerle geldiğimiz tü bunları yaşadığımıza inanamıyorum çözümünüz çözüm değil öğrenciyi mağdur etmek ,0
490,online sınav yapılması aşırı saçma trakya üniversitesi ödev sistemi uyguladı bize zor olsa ben bundan memnunuz ,0
491,sınav sürem eksik başladım soruları görmediğim halde ,0
492,vizesinden yüksek not alıp iyi bir notla geçme ihtimalimin yüksek olduğu finaline çalıştığım dersin sınavı ,0
493,eskiden sınavı yapabilecek miyim stres olurdum artık sınava girebilecek miyim teşekkürler ,0
494,okulumuzda online sınavda yaşanan mağduriyetlere gün gün tanıklık ediyoruz ,0
495,şaka yapıyoruz falan ben bugün arkadaşıma sinava gi rebi ldi mi soru sormak zorunda kaldım nedir ,0
496,yaşananlar tü nün mezuniyetinden belliydi gün rektöre sırtını dönen arkadaşlarıma selam olsun ,0
497,uzun uzun yazmak anlamsız gelmeye başladı zaten dikkate almıyosunuz ,0
498,geek dedelerimiz bile duydu sesimizi duymadınız ,0
499,verilerimiz yurtdışında depolanıyor ,0
500,sınava girmek can atan öğrenciler buna izin vermeyen bir sistem dünyada örneği yoktur ,0
501,sosyal medyada iyi küfreden hakaret eden değil algıyı iyi yöneten kazanır ,0
502,sınava girebildin mi ,0
503,keşke sadece sınavı rezillik olsa öğrenciye it muamelesi yapılıyor övünebildikleri tek yeşil kampüs ,0
504,güz dönemi uzaktan eğitim olmasın lütfen rezilliği kaldıracak enerjim motivasyonum kaldı ,0
505,bizler salatada salyangoz yerken sizler doğa kolejini satın aldınız ,0
506,bütün okul sınav derdinde bizimki arada doğum gününü kutlatmaya çalışıyor ,0
507,anlayana kadar anlatmaya belgelemeye devam edeceğiz sistem hukuksuz ,0
508,heralde tt olmak rektörün hoşuna gti reklamın iyisi kötüsü olmaz vur kırbacı öğrenciye ,0
509,süreçte kiminin ailesinden virüs kapan oldu ,0
510,kiminin anne babası işsiz kaldı iflas ti ,0
511,kadar uyarı yapıldı hala aksiyon alınmadı pandemi dönemindeki kötü final dönemi budur tebrikler ,0
512,sayenizde sınavı geçmeyi değil sınava girebilmeyi dert edinir olduk ,0
513,vereceğiniz bir cevabınız kalmadı ,0
514,rektörümüzün uyarılara kopya göndermesi geçiştirdiği uygulama ,0
515,kimya sınavına girebildim lakin kimyanın babası cabir bin hayyan gelse atte soruyu çözemezdi ,0
516,önce yaptığım testte seçenek yoktu ,0
517,fi nal var geldik rezaletten başka bir yok ,0
518,sınava girebilmek istemek bi talep olabilir mi çıldırıyorum ,0
519,bizi perişan etmekle kalmadınız kendinizi rezil ettiniz bir çınar olan okulun itibarı halde bir bakın ,0
520,sizin kepaze sistemleriniz yüzünden bursum kesilirse medde kendimi yakarım ,1
521,bir iki tane engellemeyi untuğum ortalık orospusunun evl dı gelip zamlara arka çıkmış motivasyonu sağlığımızmış sizin ağzınızı sikeyim ben insan değilsiniz bakteri bile değilsiniz ,1
522,sana noluyo orospu evladı kürt terörist bizim ülkemiz sizinmi amk cocukları ,1
523,ardaya hayır diyenlerin bir mantıklı açıklaması yok arda turan gs türk futbol tarihinin önemli futbolcusundan biridir gelir aslan oynar kimse merak etmesin ,0
524,zıkkım iç ,1
525,pipetle biramı içilir bilmem demiş kör topallar sizene mk isterse kaşıkla içer ayrıca pipetle bira içerseniz kafanız güzel olur ,1
526,tanrı yoktur nanma milleti rahatsız etme ,0
527,müslüman isen allah ın haram tiği içeceği reklam etmekle kastınız nedir değilseniz cevap vermenize gerek yok ,0
528,çocuğa ensar vakfında tecavüz edilirken bir kereden bir olmaz diyenler bugün toplumsal değerlerden bahsedemezler ,0
529,şaka mısınız telefon flaşı kadar parlakligi kaldı ülkenin çocuğa tecavüz edilirken ahlaki manevi degerleriniz bozulmuyor mabel dinleyince mi bozuluyor şaka mısınız ösym sorularını zamanında satarken ahlaki değerleriniz nerdeydi ,0
530,para kaybetmemek boşanıp sonra biriyle aynı evde yaşamadı ağlayıp para dilemedi gerektiğinde toplum muhalif duruşu olup kafayı kuma sokmadı tecavüz şiddete vb sorunlara susmadı yüzden mabel matiz değerdir soytarılık değer değildir ,0
531,kendi televizyonlarında yaşındaki çocukla evlenilir vücudu kusursuzdur diyen profesör listem hazır bizim aile kişiyi götürür diyen kadın ahlak bozmuyor mabel matiz in şeyh galip neşet ertaş dan bahseden sorusu ahlak bozuyor ,0
532,mabel matiz in kıbrıs gazisi babası ali karaca güzel evlat yetiştirmişsin ali amca ,0
533,mabel matiz değerlerimizi kültürümüzü emin olun sanatçı nitelendirdiğiniz herkesten iyi yansıtıyor asıl sanatçı ülkenin kaliteli sanatçısı ,0
534,mabel matiz in cinsel tercihi değil kafasının içindekiler bize aktardıkları önemli sınavda çıkan soru nefisti zira zeki müren ülkenin büyük değerlerindendi ,0
535,mabel matiz ülkenin bahçesinde açan renkli çiçektir bundandır kadar koparılmak harcanılmak istenmesi ,0
536,sabahları milli değerlerimize uygun şarkılar söyleyen klipler çeken demet akalın dinlemeden güne başlayamıyorum ,0
537,den beri yanındayım öyle olucak yüzündeki gülümseme eksik olmasın canım çocuk hayatımı gökkuşağı renkli yaptın sana mnettarım hiçbir zaman yalnız değilsin olmucaksın yanindayiz ,0
538,mabel matiz son yılların iyi sanatçılarından kaliteli müzik kliplerini şarkılarını yapıp sanatını konuşturuyor meyve veren ağacı taşlayamazsınız ,0
539,kliplerinde milli değerlerimize defasında yer veren gerçek bir sanatçı mabel in olduğu kimsenin hayatını sorgulamak kimsenin hdine değildir ,0
540,klibinde buram buram kalite anadolu kokan mabel matize saygısızlık yapmak kimsenin haddine değildir ,0
541,bir insanı eşcinsel onlar yokmuş yaşayamazsınız homofobi benim milli değerimin parçası değil kimsenin olmayana kadar susmayacağım insanları hoslandigi kisilere gore yargılayamazsınız lütfen kendinizi egitin ,0
542,tc kültür turizm bakanlığının adıyamana yapamadığı tanıtımı mabel matiz tek klibinde bütün güzellikleri le ortaya koydu teşkür edeceğinize saldırıyorsunuz ,0
543,saray şakşakçısı olmak gerekiyor sanırım amkduklarım ,1
544,oğun destek sevgi mesajlarınızı içim büyüyerek okuyor kabul ediyorum bugüne dek müziğimle anlatmak istediğim şeyin kadar iyi anlaşıldığını yine sizin yazdıklarınızdan anlıyor güçlü hissediyorum ,0
545,gurur kaynağı şarkılarıyla sesiyle müziği klipleriyle özgün buram buram anadolu kokan değerin zaman yanındayız olmaya devam edeceğiz ,0
546,keşke izlemeseydim nsanların şekilde saçma sapan düşünüyor olmaları üzücü ,0
547,toplama yapmayı bile doğru düzgün bilmeyen çocukları sorudan dediklerini mi çıkaracak bırakın ,0
548,mabel matiz yalvarmis mi beni konu edinin kendilerine soruşturma açsınlar sonra birlikte istifa etsinler ulkece rahatlayalim ,0
549,soru okuyup anlama becerisine yönelik muhakeme yeteneği olmayanları başka sorularla eleyecekler soru ezbere bilgiye dayanması kötü olacağını düşünemeyecek kadar bilinçsizler ,0
550,demek psikolojileri bozuluyor adamın özel hayatı kimseyi ilgilendirmez soruda yaptığı sanatından bahsediyor geri kafalı bi toplum ,1
551,lafı bi araya getirip düzgün cümle kuramayanlar soruyu görmeden gerçi görse anlayabilecek kapasitede olmayan şuursuzlar topluluğu sorunun iptal edilmesini istiyor garip bi ahlak anlayışları var fırsta bozuluyor nedense taciz tecavüzde sus pus ,1
552,mabel matiz sormuşlar soruyu hazırlarken şimdi hakkında araştırma yapacağız diyorlar bahsi geçen soru mabel matiz in kişiler hayatıyla ilgili değildi çocuklarımızın psikolojisini bozarmış türkiye bir ülkede yaşıyoruz çoktan bozulmuştur psikoloji ,0
553,kansizlar kuran kursu yatılı okullarda çocuklara tecavüz tiler sesiniz çıktımı bakan cıktı bide utanmadan bi kereden bisey olmaz dedi zaman böyle konuştunuz midem bulaniyor pisliginizden cahilliginizden yandasliginizdan ,1
554,iki lafı bir araya getiremiyorlar birde eleştiriyorlar kendilerince komikler ,0
555,bunca yıl mabel matiz dinle adamın eşcinsel olduğunu anda öğren demek şeyler insanın gözüne sokup mide bulandırmadan yaşanabiliyormuş ,0
556,allahım bunlar bunların çocukları kazanamasın inşlah eğitim sarfiyatı olur ,1
557,gerzekler yaşında bir çocuğukla evliliği savunup manevi değerler adı altında sapıklıklarını yaşamak istedikleri hayatı yaşayanlara saldırır bunlar amip kadar faydası olmayan canlılar ,1
558,ablacım bi siktir git söylediğin şeylere kendini inandırıyor sen senin gibiler anlamıyorum bilinçaltıymıs ulan sizde zaten sağlıklı bir düşünce algı yapısı olsaydı böyle seyler düşünmezdiniz bitseniz kurtulsak ,1
559,bunlarla aynı havayi solumakm görüş siyadet su degil mesele herkesin görüşü kendine bir düşman var adı cehalet buram buram sarıyor ülkeyı ,0
560,yaşında teyze olurum aklıma kürt olmadığım gelir ,1
561,lan tag aq cocukları bian gecmisi silmeyi unuttum sandım ,1
562,sabah sabah siktirin gidin ,1
563,lan onun bunun çocukları burayı sali pazarina döndürmüşsünüz dometes şeftali patlıcan ararsan var hepinizin amk ,1
564,geçmişi silmeyi unuttum znettim amcıklar tag ,1
565,allah belanızı versin diyeyim yine gündem tiniz şunu ,1
566,bunu acanın amk ,1
567,tag amk insta bot mesajları ,1
568,tagı mizah kullanmayın artık orospu cocukları videolar kayboluyo ,1
569,buralarda porno yuvasına döndü amk uygunsuz içerik kapatacaklar göt kalıcaz ,1
570,ciddi arkadaslik dm azdim ,1
571,utanmıyorum haykırıyorum ben bir ciyim ,1
572,zaman ifsalanalim bakalim yaş stanbuldan pasifim lkim olacak sert full aktifler dm ,1
573,aryaya şimdi sahip çıkmayalar öldükten sonra sadece kınayacaklar asla değişmeyecek öldükten sonra gündeme getirmek moda ülkede ,0
574,gerçekten türkiye yaşadığım utanıyorum yaşındaki bir kız tehdit ediliyor elinde bahsi geçen suçlamaların tonla kanıtı var kanı bozuk yeterli delil olmadığı söyleniyor kendi instagram hesabından ses kayıtlarını ss leri atmış ,0
575,devletin polislerin yaptığı ihmalkarlıklar yüzünden bulunamayan şahıs kızımı takip ediyor takıldığı yerlerde kızımı gözetliyor yüzünü bile görmediğimiz diken üzerinde şahsın bulunmasını bekliyoruz ,0
576,öldürülmekle tehtid edilen kızımız mabel matiz denen şahıs kadar konuşulmuyor boktan bi ülkeyiz ,1
577,yaşındaki kızı sözel bir şekilde taciz edip suçsuz olduğunu söylemek mi adaletli bir ülkede yaşıyoruz ,0
578,elinde mesajlar ses kayıtları olmasına rağmen şahıs hala elini kolunu sallayarak sokaklarda gezebiliyor sonuna kadar yanındayız arya ,0
579,bana tehditlerde bulunan adam kendisini hacı hoca olarak gösterip genç kızlardan aldığı çıplak fotoğraflarla tehdit ediyor ,0
580,kendi sayfasında olanları anlatmış bakın destek verin lütfen geç olmadan hak yerini bulsun artık ,0
581,arya ses kayıtlarını paylaştıktan sonra prim içim diyenlere cevabı veriyor peki soruyorum sizlere arya nın dediği adını tecavüz edilip öldürülünce mi duyacağız gerçekten ,0
582,ben ülkemizin geleceği olacak bir kadının ölmesini istemiyorum ışığı sönsün istemiyorum yanındayız güzelim gözyaşların karşılıksız kalmayacak ,0
583,ülkede adalet tecavüz edilmen gerek öldürülmen ,0
584,bir kadın tehdit mesajları sonucunda adliyeye suç duyurusunda bulunuyor ancak delil yetersizliği sebebiyle dava sona eriyor yeterli delilden kastınız kadınların öldürülmesi mi duvarlara yazdığınız adalet yazısını bi gözden geçirin ,0
585,yeter bir kızla böyle konuşmaya cesaret nerden geliyo insanlara sen kimsin adalet istiyoruz ses kayıtlarına mesajlara hala yetersiz delil diyorlarsa gerçekten adaletin olmadığı bir yerdeyiz bunu yayalım sesimizi duyuralım ,0
586,cidden sizin insanlarla aynı ülkede yaşadığım kendimden utanıyorum aryakuş zaman yanındayım ız umarım pislik bir an önce yakalanır ,1
587,ülkede adalet diyeceğim ülkede adaletin olduğunu sanmıyorum var olduğunu sanalım varmış davranmak zor ülkede yaşındaki kız sokakta gezemiyor ,0
588,arya öldükten sonra ceza vericeksiniz elini kolunu sallaya slaya dolaşıyor lanet olsun ülkenin olmayan adaletine ,1
589,bir kadınımızın ölmesine göz yummayalım ,0
590,arya kendisinin şikayetinde ciddi belgeler sunuyor sonra cevap geliyor takipsizlik haklı olarak soruyor kişinin tutuklanması benim tecavüze uğramam öldürülmem mi lazım diyor tm adaletsizlikleri konuşmalıyız ,0
